token_address,n_syncs,WETH,prices,liquidity,num_transactions,n_unique_addresses,tx_curve,mints,burns,difference_token_pool,label,fraud_type
0xf345c5cd8261be9485c2b487adebaaf44953ac6c,25.0,1.79981076e-10,1.79981076e-10,1.79981076e-10,26,16,1.0,1,1,687,0,liquidity_stealing
0xe3c1c14e069dc260a374307c367754fcef7067e7,5.0,0.13029887449565336,0.0001129314306729303,150.3372143048889,7,7,0.9997157265020381,1,0,6046,1,none
0x1a7f0b3af6e9e9953f4b61ecb2791e55dc7dcb19,12.0,8e-18,6.100211219813487e-05,1.0491440000000001e-30,62,16,0.815290099555708,1,1,171,0,liquidity_stealing
0x393ef87bb6257eb049940315523545e963eea420,6.0,1.516787874e-09,1516787874.0,1.5167878740000002e-27,10,7,0.9999998000000201,1,1,184,0,liquidity_stealing
0x832f8716009bedea6eacf012e6dc8a7927c1bc9c,43.0,287.4647278695357,9.294475896332077e-07,88908692314.45016,45,40,0.680445944854991,2,1,27,0,liquidity_stealing
0xe102700f1d6a95cb562016be59fc43e275d32912,43.0,0.32998795949279275,2.9927837283845005,0.03638487217684679,749,57,0.4447084944671236,3,1,17160,1,none
0x6824822886c5c7e09451249e700980fb4cac256f,46.0,1.7868092123413488,5.744538151707883e-05,55577.786707861065,0,0,1.0,10,3,19573,1,none
0x059d44edd2c15fd0050feb8cc97b3e93e5837506,2.0,8.994367837986754,8.76312101108522e-05,923171.6953660108,19,23,1.0,2,0,6411726,1,none
0xd552d0868317d91cc76aff307c2c07b238a09f73,71.0,0.2733534766498625,5.4166277878914306e-05,1379.495252814012,81,31,0.2020665085616136,1,2,422,1,none
0x006e75c5afc39921b650b7f360e3e70c5429086f,23.0,6.935789253027227,8.369807381161536e-08,574746471.115708,25,24,1.0,1,1,41,0,liquidity_stealing
0xc5c662cc0c11f8ee1b3c2edbb634802b514c463f,14.0,141.3481407814645,9.245180645792194e-05,216104992.08006272,15,15,0.9645587411199676,1,0,43,0,liquidity_stealing
0x0e7a3edeace94903fc7d55f830265299691e2fcb,25.0,244.93707981046109,0.0003426178314870577,175105226.7352362,26,27,0.9826279640561453,1,0,14,0,liquidity_stealing
0x63726dae7c57d25e90ec829ce9a5c745ffd984d3,3313.0,438.043459548901,13874.799920586674,13.829537979056944,3792,1304,1.0,10,2,161,1,none
0x33835bc4bd50ba1e3ec10f5fbeed559a234a6931,447.0,2e-18,2.2199800423794192e-06,1.8018180000000002e-30,471,404,1.49587032806384,1,2,77,0,liquidity_stealing
0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c,3.0,0.111,0.000705256463132772,17.470240464397477,1956,1787,0.3689339119436057,1,0,398388,0,dumping
0x29502fe4d233ef0b45c3647101fa1252ce0634bd,1442.0,15.834566914647953,0.4038928581648946,620.7921341161677,2435,563,0.0079620610126088,2,1,149,1,none
0xde3e18ecb613498b9a1483af51394ec2259bcd0a,38.0,19.671297991524412,0.0006154746432966634,628717.9640718923,433,374,0.09231839496281413,2,0,100,1,none
0xf938424f7210f31df2aee3011291b658f872e91e,3596.0,497.90825296586246,0.0002955940024922016,838693025.8439791,7895,2273,0.373145108483782,12,6,13918,1,none
0x4d75d9e37667a2d4677ec3d74bdd9049326ad8d6,649.0,99.07801347923488,0.0030034442542404764,3268398.519843304,983,457,0.037294403797544284,1,0,272696,1,none
0x7300eab43eeeaf3e4cf55573a4cf386347d2bcad,17.0,2.104857584795e-06,6.420466506697295e-14,69.00472804659273,19,17,0.4315689995140807,1,1,17,1,none
0x7278264d96813f2b22cff0f543e2a3973467d0ea,15.0,0.5352,6.26266772002413e-09,45737543.93581277,48,10,19.85684579104684,5,3,49,0,liquidity_stealing
0xe7e9adc235360c2b6c53f68f6fba58d0955790fd,6.0,2.67e-16,0.06745831227892875,1.056786e-30,8,7,0.9896794213607552,1,1,42,0,liquidity_stealing
0x2ad63a2b7e6eade59ba1e0d2777bd5e963613877,14.0,1e-18,6.737917902513108e-07,1.484138e-30,18,11,0.9693892086135546,1,1,25,0,liquidity_stealing
0x763a4f9370ef41cd0db825adf60bb53c4a9a1bef,5.0,1e-18,2.4392469251206343e-10,4.099625953e-27,11,5,1.0,2,1,40,0,liquidity_stealing
0xbdb84d00d489cace7b9c9fadc64397cce606f322,13.0,1e-18,3.1586091909671396e-09,3.1659503900000003e-28,15,14,0.42302189820431574,1,1,68,0,liquidity_stealing
0x6623a73b5c24b218a32b44822a3073c8a8b1ddfb,23.0,1e-18,3.4546776763718415e-17,2.894626051048028e-20,25,20,0.4056996748420177,1,1,26,0,liquidity_stealing
0x942faa1b647072fe322fe66e11fe065e38a6d5ea,10.0,2.35130022e-10,2.35130022e-10,2.35130022e-10,11,9,1.0,1,1,48,0,liquidity_stealing
0x65e31d768cba67d8d11fe7df054addcd4e97bdf3,14.0,1e-18,6.751327275497895e-09,1.4811902300000003e-28,17,13,1.0,1,1,70,0,liquidity_stealing
0x62c3b24c15986bcff4f01c2f680e9746be63c158,19.0,1e-18,4.4082305289303914e-10,2.2684839040000002e-27,22,18,0.039159599508772965,1,1,88,0,liquidity_stealing
0xc515c1ae99c1b2926858c256b66158c27683569a,8.0,1.8e-17,0.00031844316674038036,1.0174499999999999e-30,12,4,1.0000000000000004,1,1,30,0,liquidity_stealing
0x505479e8bec20efad03bb2c2f429d9bc5bd75be2,11.0,1.5e-17,0.0002136265238692036,1.05324e-30,21,21,0.23116525299516016,1,2,3,0,liquidity_stealing
0x2aa202f6f1901c7d8f977d981fcd7109553897c5,25.0,2.1e-17,0.00044059333235423704,1.000923e-30,37,29,0.2513423847108057,1,1,1,0,liquidity_stealing
0x02322569685a2fa5090fafae905208abb64a847e,18.0,6e-18,3.3333333333333335e-05,1.0799999999999999e-30,20,19,0.9612712809277544,1,1,94,0,liquidity_stealing
0x49adea0385db0291bf6730f832b8a230cf432fa9,24.0,1.2e-17,0.00014057283429977157,1.0243799999999999e-30,26,9,0.9999999999999998,1,1,40,0,liquidity_stealing
0xed135dd8521c2d44d398c4bf26b2c99857709660,11.0,1e-18,3.475414493007047e-10,2.8773546350000002e-27,13,12,0.34834027681146673,1,1,27,0,liquidity_stealing
0xfc3964d842cdf7d9189b918993e6a5b543a815f2,24.0,0.3,3.957978146023667e-09,22738882.5,26,18,0.5711498666421227,2,1,59,0,liquidity_stealing
0x62f24bbc4a8abfbac46302e61419abe6a6a2884b,26.0,4e-18,1.43862122541756e-05,1.112176e-30,28,27,0.9927701276419415,1,1,63,0,liquidity_stealing
0xbf686da68323d0425f2b0d7e33d3fa11b1239132,3.0,0.43,0.0010368662321020665,178.32579967923857,10,7,0.8322074159337767,1,0,1576839,1,none
0xf30ce6cbbb269aeaf7a180b971d47c23223cd551,16.0,3.63e-16,0.1313314037626628,1.0033319999999999e-30,21,11,0.9971184781242315,1,1,2524,0,liquidity_stealing
0xb508623fda378f788cd9b0bd6a20ff9d294c34ca,6.0,1e-18,2.797176648491303e-10,3.57503342e-27,9,7,0.24043425878134672,1,1,28,0,liquidity_stealing
0xfc50b445b22a1da3770435c9a84b2efbff96b911,7.0,1e-18,5.317973041811979e-09,1.8804157e-28,9,9,0.9548921917564098,1,1,20,0,liquidity_stealing
0xa82e281f952823cff96536715a40e4deec537a11,8.0,1e-18,8.473052221847187e-11,1.1802122468000001e-26,10,10,0.8084749647333266,1,1,16,0,liquidity_stealing
0x209ecf397db6c176239e870b127844a4a2acba66,18.0,2e-18,2.1901175326573904e-06,1.8263860000000002e-30,22,17,0.9887827116998402,1,3,33,0,liquidity_stealing
0x99f106c1cbe266613fbaf8bf5ef5c07d0e6d222f,20.0,252.17,0.00010590987784773331,600413391.0098826,21,21,0.9418383581309688,1,0,22,0,liquidity_stealing
0xcc2c721cb1e9d7ae782f73004902e32d993f8fcc,3.0,0.001505000000000001,5.033338722222225e-12,450004.4850945361,5,4,0.9900827925697577,1,1,544,1,none
0x2a0d4ac7c7603cc543fbfdaad892561a5038a8de,24.0,4.68e-16,0.021808014911463187,1.0043280000000001e-29,26,5,0.9207511992961459,1,1,81,0,liquidity_stealing
0x77dc1f32a15f0c255b7ae0a1f67fc0b46e7b8bba,22.0,3.8605e-14,438.69318181818187,3.3972400000000006e-30,30,19,0.32444475000772394,1,1,102,0,liquidity_stealing
0xcf4c78472a016693490cf31036868eca2ef15627,20.0,23.451660703475593,87269.7348873084,0.006302074716522655,22,18,1.0,1,0,20,1,none
0x1d4af2e8acea4f0859b201653686c12d66f51b49,15.0,1.9e-16,0.036039453717754175,1.0016799999999999e-30,19,11,1.0,1,1,12,0,liquidity_stealing
0x4347de3a9938580edf63cf02f1a3bc0a385986d7,6.0,1e-18,2.6151328175224443e-09,3.82389756e-28,8,8,0.8932084157808252,1,1,135,0,liquidity_stealing
0x3b46c6c1f8ca92b1ee65f2969c4e17f8969ca4a5,23.0,6.744630427476e-06,6.744627352524434e-17,674463.3502428967,24,15,2768167234076.975,1,0,49471,0,dumping
0x81a3da9cee3ca853834577db44370d9f562f0d86,21.0,1.1e-17,0.00011536081717407948,1.048883e-30,23,23,0.29934750629333823,1,1,37,0,liquidity_stealing
0xc5514fc162dd7b9acc70b98d1bc57a94f12d79cb,25.0,273.23035220688314,4.3186297152350783e-05,1728669283.7715,26,27,0.9558976872403467,1,0,8,0,liquidity_stealing
0x404b59c5f27be8f8a35fe8d7b135f34c2b70a9fa,38.0,335.9162593399549,6.671819060340658e-06,16912888714.219162,42,38,0.9820751385780373,1,0,34,0,liquidity_stealing
0x617b0e7d37b5cd55ad584c7e806a71c64ecc2a28,68.0,1e-18,3.6189121890137577e-08,2.7632613e-29,76,39,0.4825209469615973,1,2,5292,0,liquidity_stealing
0xab29085c58d030bdddaf393cc0bc4da173ec67d5,36.0,1e-18,5.234871550101014e-10,1.9102665470000002e-27,39,28,0.325055490549078,1,1,27,0,liquidity_stealing
0x8f62949f13c98a165b304c85259bd80a674013d4,30.0,1e-18,1.8465630899884484e-08,5.4154662e-29,65,23,0.12237553223455755,1,1,86,0,liquidity_stealing
0xd54835ab54d4e658f8155e423c11c0fad4d43ce8,34.0,10.71437354391664,3.890333426896619e-06,29508473.398424584,35,30,0.1143163657527762,1,0,3320,0,liquidity_stealing
0x801eb76a005f8ca2f5c9dc840a1e637ed45e13dd,42.0,1e-18,5.62796852268756e-23,1.7768400728767113e-14,44,31,0.45290269774569875,1,1,75,0,liquidity_stealing
0xec5d722a4ac3146ce13974ade4084c49fc41499a,50.0,0.000132438667002603,3.880220357594537e-18,4520361964.262238,56,49,0.999999999931735,1,0,27,0,dumping
0xa1bfd5b6aafea007e5103c4a10996dd2b7a08a23,32.0,7.7771328e-11,7.7771328e-11,7.7771328e-11,33,21,1.0,1,1,248,0,liquidity_stealing
0xe3e01a564f0b6419cb2e8e8107eb8d6e5cea6e57,32.0,1.02e-16,0.009576565580696647,1.0864020000000002e-30,34,20,0.544829223188115,1,1,30,0,liquidity_stealing
0x4f98fe0dbb2812101a8c8eb18333b24fc3eca77c,79.0,9e-18,6.9885000349425e-05,1.159047e-30,93,46,0.9466967134798775,3,4,7757,0,liquidity_stealing
0x7eb8bca5f3b5b1bde89c14dcf37700d5ba189efa,60.0,1e-18,5.6347646950437183e-08,1.774697e-29,63,44,0.27251542647913973,1,1,131,0,liquidity_stealing
0x1e3686b8c41a37041036379cd068984f840e27d7,80.0,399.9033050437101,0.00031278316236117286,511289201.6873301,81,59,0.6407893001247414,1,0,18,0,liquidity_stealing
0x90bfb39a041db79ca01be09c5a020d2cf48fa5a7,57.0,3e-18,8.43644544431946e-06,1.0668e-30,59,36,0.3287632542133958,1,1,8206,0,liquidity_stealing
0xc40af1e4fecfa05ce6bab79dcd8b373d2e436c4e,1994.0,41.50712633320481,1.8003642468783893e-05,95694054.1019863,2013,812,0.02064965943983843,3,0,184,1,none
0x0e685b78279d58109e1f6b428cab3fa37aea8285,789.0,0.014135775096286517,2.7510629397336722e-14,7263379353.732215,798,349,0.2313722717734838,3,2,39,0,liquidity_stealing
0x1016f3c0a1939fa27538339da7e2a300031b6f37,1610.0,26.82325487107049,5.353281332549248e-06,134401119.08629784,1636,725,0.2575240619551507,4,2,1124,1,none
0x7ccc863ece2e15bc45ac0565d410da7a3340ad98,134.0,65.55973887623686,1.2822350812144129e-05,335202134.4985839,1126,705,0.21661619686289496,61,2,423354,1,none
0xe6e4d00d9ffc587af310a9aa23dd70610c431d01,97.0,1e-18,5.94840804959254e-10,1.681122061e-27,104,90,0.04422317841648815,1,3,20,0,liquidity_stealing
0x1de37068c22bc477a3d6f512e09c186d937e5a27,39.0,3.4538751175104903,3.383825158318089e-05,352537.5209778117,57,29,0.4635122622540055,2,0,25166,1,none
0x68037790a0229e9ce6eaa8a99ea92964106c4703,10.0,1.000184597571758,0.0005911588824604162,1692.2172006554665,5208,3717,0.2371092670534784,1,0,811994,1,none
0xc477d038d5420c6a9e0b031712f61c5120090de9,2400.0,170.86718175305904,0.002035616156675457,14342386.556763627,10935,6324,0.2343637565401374,21,3,136433,1,none
0x62dc4817588d53a056cbbd18231d91ffccd34b2a,786.0,102.05606007838587,0.0021646422084305593,4811621.688867769,1982,1097,0.6278839262804378,1,0,219941,1,none
0x81f92a8a6d94bd146c6cc4d5d76cc127bc131469,737.0,3.237409035142375,1.6854321983109833e-09,6218474567.724879,758,207,0.03129157671307634,2,1,519,1,none
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73,21.0,454.2138633578519,0.010566226759062833,19525440.667787064,268,148,0.5197872842915934,14,0,21,1,none
0x7c543e1604a1797aa0be58aced220e8663e7d974,590.0,3.1303784614803964,8.911413973284224e-09,1099631252.8491971,599,182,0.24733162553926422,1,0,104,1,none
0x0fa7e3e89cfbbf9a6d4c48d8d4b106e01558ec70,28.0,19.800132672900133,0.050818395527551484,7714.632659976402,93,41,0.0685682180899643,3,1,136,1,none
0x1017b147b05942ead495e2ad6d606ef3c94b8fd0,107.0,1.6032429890388995,83.44263714108978,0.030804252717423344,120,46,0.1339135142343412,1,0,5068,1,none
0xf4307928b4f1581c1b50b1cf7850ecfe41a10a5b,187.0,1.9126839514193508,6.050913522992773e-15,604596295107473.6,217,97,0.3565563701603223,1,1,369,1,none
0x4cd647a09a7198fab0e6e85442732479e3be7ab9,537.0,9.405569106056818,0.0010969381021377815,80646.96634787766,556,228,0.13094193667303844,1,0,191,1,none
0xe85e3b73eff4873d99de238a9cb256df847b803d,7417.0,79.71923907478947,8.736421438845801e-13,7274325217881250.0,7469,2305,0.2599063413596827,5,0,106,1,none
0x0e4e860f8bdc0a494cc9c4649ba1d0291d8d5f6b,233.0,3.3098302558431087,5.512234878111124e-06,1987392.875074365,238,79,0.3757942883213097,2,1,60,1,none
0x2c27bab9b55d3dfe0119b457334c4099e0b4c365,205.0,1.6764178968344776,0.02417918260977298,116.23126431457644,391,83,0.24053596771725427,16,2,1915,1,none
